Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"SP1","Sp1 Transcription Factor","Protein Coding","44","GC12P053380","3.37966442108154","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SP1"
"AHCY","Adenosylhomocysteinase","Protein Coding","49","GC20M034379","3.36670637130737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AHCY"
"LEPQTL1","Leptin, Serum Levels Of","Genetic Locus","2","GC02U903086","3.36296892166138","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LEPQTL1"
"C4BPA","Complement Component 4 Binding Protein Alpha","Protein Coding","40","GC01P207105","3.35577487945557","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C4BPA"
"CD9","CD9 Molecule","Protein Coding","42","GC12P014156","3.34920978546143","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD9"
"SRD5A2","Steroid 5 Alpha-Reductase 2","Protein Coding","42","GC02M031522","3.34711027145386","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRD5A2"
"TFE3","Transcription Factor Binding To IGHM Enhancer 3","Protein Coding","43","GC0XM049028","3.33248448371887","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFE3"
"SLC39A14","Solute Carrier Family 39 Member 14","Protein Coding","42","GC08P022367","3.32436180114746","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC39A14"
"GHRH","Growth Hormone Releasing Hormone","Protein Coding","38","GC20M037251","3.31136417388916","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GHRH"
"EPAS1","Endothelial PAS Domain Protein 1","Protein Coding","48","GC02P046293","3.30333375930786","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPAS1"
"ERBB4","Erb-B2 Receptor Tyrosine Kinase 4","Protein Coding","53","GC02M211375","3.30107474327087","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERBB4"
"ANK2","Ankyrin 2","Protein Coding","41","GC04P112706","3.28934955596924","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANK2"
"APLN","Apelin","Protein Coding","36","GC0XM129645","3.28885388374329","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APLN"
"INPPL1","Inositol Polyphosphate Phosphatase Like 1","Protein Coding","49","GC11P072223","3.28745412826538","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INPPL1"
"TIMP4","TIMP Metallopeptidase Inhibitor 4","Protein Coding","39","GC03M012153","3.28533625602722","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMP4"
"MIR24-1","MicroRNA 24-1","RNA Gene","19","GC09P095086","3.28081774711609","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR24-1"
"RPGRIP1","RPGR Interacting Protein 1","Protein Coding","38","GC14P027371","3.28039574623108","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPGRIP1"
"ALOX5","Arachidonate 5-Lipoxygenase","Protein Coding","48","GC10P045374","3.28012895584106","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALOX5"
"ITGA3","Integrin Subunit Alpha 3","Protein Coding","46","GC17P050055","3.27928566932678","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA3"
"AGER","Advanced Glycosylation End-Product Specific Receptor","Protein Coding","44","GC06M032180","3.27290153503418","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGER"
"EYA1","EYA Transcriptional Coactivator And Phosphatase 1","Protein Coding","45","GC08M071210","3.26958084106445","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EYA1"
"CDK6","Cyclin Dependent Kinase 6","Protein Coding","52","GC07M092604","3.26623964309692","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK6"
"PDCD10","Programmed Cell Death 10","Protein Coding","41","GC03M167683","3.26365089416504","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDCD10"
"MEST","Mesoderm Specific Transcript","Protein Coding","39","GC07P130486","3.25737190246582","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEST"
"PEG10","Paternally Expressed 10","Protein Coding","40","GC07P094656","3.24661374092102","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PEG10"
"FEN1","Flap Structure-Specific Endonuclease 1","Protein Coding","45","GC11P061793","3.24421191215515","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FEN1"
"PPT1","Palmitoyl-Protein Thioesterase 1","Protein Coding","45","GC01M040072","3.23943305015564","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPT1"
"CD63","CD63 Molecule","Protein Coding","41","GC12M055725","3.23851275444031","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD63"
"FANCL","FA Complementation Group L","Protein Coding","45","GC02M058127","3.21806573867798","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FANCL"
"FSHB","Follicle Stimulating Hormone Subunit Beta","Protein Coding","42","GC11P030210","3.21358060836792","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FSHB"
"CRYAA","Crystallin Alpha A","Protein Coding","44","GC21P043169","3.21099662780762","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRYAA"
"LAG3","Lymphocyte Activating 3","Protein Coding","36","GC12P014206","3.20696353912354","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LAG3"
"NR5A1","Nuclear Receptor Subfamily 5 Group A Member 1","Protein Coding","50","GC09M124481","3.2068076133728","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR5A1"
"SMAD3","SMAD Family Member 3","Protein Coding","48","GC15P067063","3.20505475997925","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD3"
"RAN","RAN, Member RAS Oncogene Family","Protein Coding","44","GC12P130871","3.18894577026367","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAN"
"UCN","Urocortin","Protein Coding","37","GC02M027308","3.18883323669434","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UCN"
"ALPG","Alkaline Phosphatase, Germ Cell","Protein Coding","31","GC02P232407","3.17297387123108","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALPG"
"SFTA3","Surfactant Associated 3","RNA Gene","31","GC14M036474","3.16786360740662","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SFTA3"
"MIR16-2","MicroRNA 16-2","RNA Gene","18","GC03P160413","3.16704726219177","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR16-2"
"BMI1","BMI1 Proto-Oncogene, Polycomb Ring Finger","Protein Coding","43","GC10P022326","3.1595606803894","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMI1"
"MDC1","Mediator Of DNA Damage Checkpoint 1","Protein Coding","40","GC06M051310","3.14951467514038","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDC1"
"SLC6A2","Solute Carrier Family 6 Member 2","Protein Coding","48","GC16P055656","3.14894819259644","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A2"
"CTSL","Cathepsin L","Protein Coding","45","GC09P087725","3.1483633518219","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTSL"
"EBAG9","Estrogen Receptor Binding Site Associated Antigen 9","Protein Coding","37","GC08P109536","3.13980960845947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EBAG9"
"PLCB4","Phospholipase C Beta 4","Protein Coding","46","GC20P009024","3.13416004180908","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLCB4"
"PTH1R","Parathyroid Hormone 1 Receptor","Protein Coding","49","GC03P046877","3.13075613975525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTH1R"
"BEST1","Bestrophin 1","Protein Coding","42","GC11P061949","3.12651062011719","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BEST1"
"SH3GL1","SH3 Domain Containing GRB2 Like 1, Endophilin A2","Protein Coding","42","GC19M004360","3.1264123916626","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SH3GL1"
"CCL20","C-C Motif Chemokine Ligand 20","Protein Coding","42","GC02P227823","3.12639784812927","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL20"
"GRM5","Glutamate Metabotropic Receptor 5","Protein Coding","47","GC11M088504","3.12393975257874","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRM5"
"SLC5A6","Solute Carrier Family 5 Member 6","Protein Coding","46","GC02M027201","3.1203625202179","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC5A6"
"TUBB","Tubulin Beta Class I","Protein Coding","49","GC06P061150","3.11618423461914","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUBB"
"FUT2","Fucosyltransferase 2","Protein Coding","44","GC19P048695","3.11364841461182","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUT2"
"WNT5A","Wnt Family Member 5A","Protein Coding","49","GC03M055465","3.11321783065796","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WNT5A"
"CD320","CD320 Molecule","Protein Coding","38","GC19M008302","3.10984897613525","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD320"
"PAX3","Paired Box 3","Protein Coding","46","GC02M222199","3.10805225372314","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAX3"
"TFF3","Trefoil Factor 3","Protein Coding","40","GC21M042311","3.10511803627014","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFF3"
"PROK1","Prokineticin 1","Protein Coding","35","GC01P110451","3.1046998500824","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PROK1"
"TCN1","Transcobalamin 1","Protein Coding","40","GC11M074226","3.10235166549683","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCN1"
"EIF2AK2","Eukaryotic Translation Initiation Factor 2 Alpha Kinase 2","Protein Coding","46","GC02M037099","3.10124135017395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF2AK2"
"MMACHC","Metabolism Of Cobalamin Associated C","Protein Coding","42","GC01P045500","3.08248043060303","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMACHC"
"DLAT","Dihydrolipoamide S-Acetyltransferase","Protein Coding","45","GC11P112024","3.07814526557922","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLAT"
"MIR124-1","MicroRNA 124-1","RNA Gene","21","GC08M009903","3.07646083831787","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR124-1"
"PITX3","Paired Like Homeodomain 3","Protein Coding","40","GC10M102230","3.07615232467651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PITX3"
"ERN1","Endoplasmic Reticulum To Nucleus Signaling 1","Protein Coding","45","GC17M064039","3.07123565673828","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERN1"
"IRF7","Interferon Regulatory Factor 7","Protein Coding","46","GC11M000612","3.06959915161133","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRF7"
"SPG7","SPG7 Matrix AAA Peptidase Subunit, Paraplegin","Protein Coding","42","GC16P090034","3.06700873374939","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPG7"
"CAV3","Caveolin 3","Protein Coding","42","GC03P008733","3.0669686794281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAV3"
"UCP3","Uncoupling Protein 3","Protein Coding","42","GC11M074000","3.06018257141113","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UCP3"
"SCN4B","Sodium Voltage-Gated Channel Beta Subunit 4","Protein Coding","43","GC11M118134","3.05529952049255","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCN4B"
"PYROXD1","Pyridine Nucleotide-Disulphide Oxidoreductase Domain 1","Protein Coding","36","GC12P021437","3.04732704162598","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PYROXD1"
"KCNQ1OT1","KCNQ1 Opposite Strand/Antisense Transcript 1","RNA Gene","26","GC11M002661","3.04346632957458","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNQ1OT1"
"GDF15","Growth Differentiation Factor 15","Protein Coding","41","GC19P029039","3.03583860397339","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDF15"
"DPP4","Dipeptidyl Peptidase 4","Protein Coding","48","GC02M161992","3.03012776374817","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4"
"RBPJ","Recombination Signal Binding Protein For Immunoglobulin Kappa J Region","Protein Coding","46","GC04P026165","3.02934789657593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBPJ"
"RPS27A","Ribosomal Protein S27a","Protein Coding","42","GC02P055231","3.02897024154663","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS27A"
"CLU","Clusterin","Protein Coding","45","GC08M027596","3.02460908889771","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLU"
"PLAGL1","PLAG1 Like Zinc Finger 1","Protein Coding","42","GC06M143940","3.01319885253906","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAGL1"
"FOLH1","Folate Hydrolase 1","Protein Coding","46","GC11M074063","3.00756311416626","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOLH1"
"TECRL","Trans-2,3-Enoyl-CoA Reductase Like","Protein Coding","37","GC04M064275","2.99957323074341","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TECRL"
"DAPK1","Death Associated Protein Kinase 1","Protein Coding","48","GC09P087497","2.99636697769165","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DAPK1"
"GSTA1","Glutathione S-Transferase Alpha 1","Protein Coding","42","GC06M052791","2.99318075180054","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSTA1"
"DMPK","DM1 Protein Kinase","Protein Coding","48","GC19M045769","2.98894739151001","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DMPK"
"HSD3B1","Hydroxy-Delta-5-Steroid Dehydrogenase, 3 Beta- And Steroid Delta-Isomerase 1","Protein Coding","43","GC01P119507","2.98806309700012","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSD3B1"
"SOCS2","Suppressor Of Cytokine Signaling 2","Protein Coding","44","GC12P093569","2.983318567276","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOCS2"
"GLS","Glutaminase","Protein Coding","46","GC02P190880","2.97911715507507","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLS"
"KIAA0319L","KIAA0319 Like","Protein Coding","36","GC01M035433","2.97300028800964","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIAA0319L"
"FZD6","Frizzled Class Receptor 6","Protein Coding","46","GC08P103298","2.97277998924255","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FZD6"
"MIR191","MicroRNA 191","RNA Gene","21","GC03M049570","2.97141432762146","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR191"
"DUSP19","Dual Specificity Phosphatase 19","Protein Coding","37","GC02P183078","2.96076440811157","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUSP19"
"ARSL","Arylsulfatase L","Protein Coding","33","GC0XM002934","2.95662307739258","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARSL"
"MAOB","Monoamine Oxidase B","Protein Coding","42","GC0XM043766","2.95535135269165","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAOB"
"ANXA1","Annexin A1","Protein Coding","48","GC09P073151","2.95403814315796","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANXA1"
"FGF7","Fibroblast Growth Factor 7","Protein Coding","41","GC15P049423","2.95226621627808","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF7"
"PDPN","Podoplanin","Protein Coding","39","GC01P013583","2.94954061508179","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDPN"
"CRY2","Cryptochrome Circadian Regulator 2","Protein Coding","41","GC11P046183","2.94452786445618","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRY2"
"SPAST","Spastin","Protein Coding","39","GC02P032063","2.94097137451172","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPAST"
"SUOX","Sulfite Oxidase","Protein Coding","44","GC12P055997","2.93883204460144","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUOX"
"RARB","Retinoic Acid Receptor Beta","Protein Coding","49","GC03P024830","2.9311740398407","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RARB"
"ITGAV","Integrin Subunit Alpha V","Protein Coding","46","GC02P186589","2.91958212852478","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGAV"
"CX3CR1","C-X3-C Motif Chemokine Receptor 1","Protein Coding","44","GC03M039279","2.91954731941223","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CX3CR1"
"GMNN","Geminin DNA Replication Inhibitor","Protein Coding","44","GC06P024779","2.91793346405029","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GMNN"
"MICA","MHC Class I Polypeptide-Related Sequence A","Protein Coding","38","GC06P031399","2.91583156585693","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MICA"
"H3-2","H3.2 Histone (Putative)","Protein Coding","17","GC01M143894","2.91405606269836","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H3-2"
"LOC108449888","PATRR22 Recombination Region","Biological Region","1","GC22U901439","2.91242480278015","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC108449888"
"CD200R1","CD200 Receptor 1","Protein Coding","38","GC03M112921","2.91137146949768","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD200R1"
"NT5E","5'-Nucleotidase Ecto","Protein Coding","50","GC06P085449","2.90962219238281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NT5E"
"CCR2","C-C Motif Chemokine Receptor 2","Protein Coding","44","GC03P046356","2.90684986114502","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCR2"
"HOXA11","Homeobox A11","Protein Coding","41","GC07M027385","2.90609455108643","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOXA11"
"ADH5","Alcohol Dehydrogenase 5 (Class III), Chi Polypeptide","Protein Coding","46","GC04M099070","2.9051673412323","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADH5"
"KARS1","Lysyl-TRNA Synthetase 1","Protein Coding","37","GC16M075630","2.90447044372559","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KARS1"
"CSF1R","Colony Stimulating Factor 1 Receptor","Protein Coding","50","GC05M150053","2.89878940582275","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSF1R"
"MITF","Melanocyte Inducing Transcription Factor","Protein Coding","47","GC03P069788","2.89848899841309","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MITF"
"ADRB1","Adrenoceptor Beta 1","Protein Coding","48","GC10P114044","2.89593100547791","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADRB1"
"SUFU","SUFU Negative Regulator Of Hedgehog Signaling","Protein Coding","42","GC10P102503","2.89285635948181","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUFU"
"MIR203A","MicroRNA 203a","RNA Gene","20","GC14P107019","2.89204955101013","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR203A"
"NOG","Noggin","Protein Coding","45","GC17P056593","2.87814617156982","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOG"
"MIR16-1","MicroRNA 16-1","RNA Gene","22","GC13M050048","2.87381744384766","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR16-1"
"HLA-DRB4","Major Histocompatibility Complex, Class II, DR Beta 4","Protein Coding","29","GC06Mo03851","2.87195777893066","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DRB4"
"RRM1","Ribonucleotide Reductase Catalytic Subunit M1","Protein Coding","46","GC11P004115","2.86992120742798","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRM1"
"LAMP2","Lysosomal Associated Membrane Protein 2","Protein Coding","43","GC0XM120426","2.86824703216553","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LAMP2"
"NDUFA9","NADH:Ubiquinone Oxidoreductase Subunit A9","Protein Coding","43","GC12P004649","2.86526274681091","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFA9"
